eta1,kappa_k,kappa,sig,lam,mup,sigp,rsmax,n,alpha,alpha1,alpha2,betam1,gamma,name,PeakDrift,FailureType,ar,lrr,srr,alr,sdr,smr
1.2687659194979628,0.5603424577919727,0.989811403939767,0.4221572479166052,0.5088878961017931,0.2899578031618326,0.6554783078850007,0.5385702239761715,6.1088983484487684,0.013199438519856487,0.8907177095416462,0.21707271030261202,0.004583825904117958,1.921803752591049,"BRI No. 2 (Japan), spbaa1",0.03594933333333333,Flexure,0.1666666666666666,0.375175965665236,0.0028006571973863,0.1049193101240992,1.1571428571428573,0.2174876655574191
1.3025731730672832,0.6645206261328873,1.0198296738224892,0.2954166285860299,0.3798018484313796,0.1974795495837829,0.3960078296106895,0.5419343707896654,6.798783374109237,0.010121046848234031,1.4280882500733023,0.49630207429739304,0.005416105192456361,1.467695180842852,"Vu et al. 1998, NH1",0.05105934065934066,Flexure,0.1666666666666666,0.2932552861349178,0.0029577351776138,0.1481933204537532,1.0,0.3102844219111448
1.0819391243233627,1.690771067280048,0.9988111077014904,0.3440182794485443,0.46976132581505076,0.7162810992018283,1.5473623546647677,0.5502374990614256,1.7182158161038608,0.008189738423877985,7.864278010043802,1.3566320418081534,0.007736013610745433,1.3224532535946432,"Saatcioglu and Baingo 1999, RC4",0.04443768996960486,Flexure,0.1519756838905775,0.1525532444444444,0.0126360242741058,0.4187543391573424,0.9,0.2135472115754018
0.519748009034884,1.07314155624211,1.0062064417548822,0.37353008665184395,0.3419813111694573,0.33444280772296386,0.6794397734455336,0.9834440528250594,2.987563263369709,0.0009819958225643572,7.661978214055971,0.6578513928766675,0.000839005215165116,0.3384983805376968,"Arakawa et al. 1988, No. 16",0.035075555555555554,Flexure,0.6111111111111112,0.4608,0.0077614305115436,0.0,0.48,0.7694040372681877
0.7075290235299123,1.8382746193164579,1.0498839612509356,0.20473538002572556,0.38322648577196816,3.123346443811636,2.0972436370507,0.557610881017578,5.62424214340728,0.0014629134537621179,6.394973262920437,0.3207607674614604,0.003096463259726845,0.38359413147044685,"Lehman et al. 1998, 415",0.07340879265091864,Flexure,0.125,0.4487600395128919,0.0066147661781198,0.281132086683322,0.75,0.333086854485856
1.4788352443959665,5.314510241509449,0.9766170986984037,0.3864202900770636,0.748542231402226,2.4418889002490713,0.31408844183544415,0.6377860589814045,1.1984694142411785,0.00734532913169408,4.025868062527579,1.336204092568741,0.005919000033330991,1.3767156179088818,"Davey 1975, No. 3",0.035756923076923075,Flexure,0.2857142857142857,0.2887488735632184,0.0017932548881206,0.0556127617240645,0.6,0.5283890120372289
1.960111099525177,0.6215256945866132,0.952017376025428,0.2604030194623564,0.4846475740318665,0.9647137256037466,0.8060992555556166,0.3467215125014948,5.716156533355077,0.00035798438351280354,2.6062529385588893,0.18523680240710605,0.004544903731047229,0.72372385685555,"NIST, Model N4",0.090024,Flexure,0.1666666666666666,0.3441574803149606,0.0025691067991772,0.0962448789721067,1.1571428571428573,0.2168245575199555
0.6952935722549383,0.626196860185809,1.0103860642186198,0.5633464856231362,0.214474096368738,1.0708376531015542,1.863669830398143,0.9511930751042039,7.216170399204289,0.005336612776555651,7.324941014294624,0.08152692120016247,0.01291157508201301,1.2927390583135303,"Graff, 2001,C8",0.0960418157988316,Flexure,0.2128524257048514,0.163271043034654,0.0062902593934747,0.1028987116985612,1.1811023622047243,0.2452069227785667
0.733325605189586,0.6223606388149632,1.0139840252215895,0.3926738181274265,0.5436168975033897,0.6306197402608174,0.5649459168421862,0.6632385000340999,1.749506192806975,0.0229874883814621,9.695930381790294,0.37832532316486067,0.0041055518603839505,0.8492919426849024,"Vu et al. 1998, NH6",0.09611813186813187,Flexure,0.5021978021978022,0.3490480589717059,0.006923637953911,0.0848654923315939,0.7125,0.5251420937266751
1.8759748713972044,0.8428647468629986,1.0104541888477778,0.38126763514526407,0.6269028605959914,1.3520732015271186,0.43454517382321445,0.4617255224608485,2.131855022728389,0.00537374752774953,1.3670976908688766,0.5248488525950221,0.0025427757669414033,1.913639170783175,"Saatcioglu and Baingo 1999, RC2",0.07443768996960487,Flexure,0.1519756838905775,0.2112275692307692,0.0174960336103004,0.3134128110117324,0.9,0.1574754177604063
1.2815448189820733,0.5255992214547707,0.9825924159331756,0.4453285451627988,0.7789806690271475,0.8291922075614211,1.036180882386132,0.9757453965763141,5.604663327018075,0.01200329603487419,5.179707271422258,1.6770474369030675,0.004366474955857801,1.8779880889096239,"Hose et al., 1997, SRPH1",0.08737322404371585,Flexure,0.6670311645708037,0.1602063531308787,0.0014743130864549,0.0573716286842055,0.3023622047244095,0.50528928547542
1.3919153203708519,1.5120635124535713,0.9839769394452673,0.5101730254891992,0.4147380068318462,1.331999193378607,2.827114767288972,0.8883704859639798,1.7015897249848653,0.020385924324796374,7.136842275467635,1.097147546083102,0.004786369227890201,1.4871865297671811,"Saatcioglu and Baingo 1999, RC7",0.08621884498480244,Flexure,0.1519756838905775,0.1525532444444444,0.0124471244737513,0.4187543391573424,0.6780000000000002,0.3695593849924295
1.089788719020542,0.5259018587355435,0.981779177424312,0.29438709830104454,0.782606299716253,1.7949001162740132,0.719936194348661,0.7986248139720836,2.4960785013343547,0.04651195235843075,4.218880468127941,0.6960529332987039,0.012275432348582683,1.235262441864037,"Kunnath et al. 1997, A10",0.06607990962099125,Flexure,0.2223032069970845,0.2808416265271949,0.0028048406120239,0.0934932061873213,1.263157894736842,0.2502938239202187
1.546731391717829,0.5107475516722433,1.034338269384422,0.27425415728794444,0.2453767382878598,0.6185653153902806,1.453427525110243,0.9784518414216945,3.9726564491857097,0.00957049753043232,7.123836883479436,0.012790190207661256,0.0038044852514918237,1.3648147075038815,"BRI No. 3 (Japan), ws27bs",0.083672,Flexure,0.5,0.2495707544303797,0.0060057367811094,0.1037931983303094,0.6324324324324324,0.5240605929959721
1.3052342335481173,0.9547322007796595,0.9891964328018913,0.18233537060597815,0.3595284207129944,0.6381369597815518,1.3329890973754317,0.7625740714101756,5.209047031931763,0.002608856375291086,4.282667831275357,0.9549302750608007,0.00487337199207712,0.3466316919672707,"Henry 1998, 415p",0.07343749999999999,Flexure,0.3333333333333333,0.0856472301179896,0.000807184941134,0.1066340251396201,0.2647058823529412,0.5410096357620993
1.048237347635202,1.0073543582580595,1.013924280909207,0.28953408471398845,0.49075672893503436,1.4890094850322415,1.4271183805446437,0.6023969778268368,1.2947041264878143,0.007397908251135856,9.27147849305417,1.5138292188797755,0.0019231918653968827,1.2490167897835063,"Saatcioglu and Baingo 1999, RC1",0.09148936170212765,Flexure,0.3333333333333333,0.2677432121212121,0.0040764218258762,0.0428700183412512,0.890625,0.3075477037825754
1.6172940617623186,0.5519255068423998,1.017993237728686,0.1424202636426764,0.6493107712091044,1.0392100939508377,0.49460841702263014,0.53281208153573,3.29963042546966,0.01704245572338952,4.2919316700622385,0.7000618728048302,0.006451311275753952,1.4789850470018346,"Munro et al. 1976, No. 1",0.055538461538461543,Flexure,0.1538461538461538,0.2988943905325443,0.0020238395517046,0.0572581097040664,0.6,0.3690104172266724
0.7164378033290175,2.7158474159695603,0.95,0.3050155629590598,0.31366890012257875,4.002657155296357,2.323907368365724,0.5705294335350515,1.0326575532507984,0.0,3.057744581495056,0.250573394498345,5.425702368350183e-05,0.33052757625707796,"Vu et al. 1998, NH3",0.05530494505494506,Flexure,0.5021978021978022,0.2640230819044049,0.005967459775701,0.0986009068755579,0.95,0.4268608907582933
1.8146071567934772,3.214559529832574,0.9501890811463798,0.34515165530066644,0.7040778661935178,3.120490884699378,3.2839741872593597,0.7525684105733391,5.4974607476379616,0.0027024638293396777,3.209869675967096,0.6427361505455622,0.0005504991264166366,0.5064254664252301,"Kunnath et al. 1997, A11",0.07446196333819241,Flexure,0.2223032069970845,0.3380501060049569,0.0033761970329918,0.1013856923953268,1.263157894736842,0.2461657413952742
1.6020010952432993,0.9048621956788013,1.019800724002786,0.5346662479530041,0.46746703289545344,0.12393282978050492,0.7236288908575205,0.9063887796353745,1.6141507963655704,0.029600558485591403,1.6935413587950598,1.3357166250729406,0.01857030491409012,1.179604433097118,"Potangaroa et al. 1979, No. 5A",0.023925000000000002,Flexure,0.5,0.2357689969604863,0.004250295159386,0.4068905502214278,0.8571428571428571,0.5801514935746354
1.518127847434096,1.3462612743807574,0.9933818813294849,0.7190387092621033,0.546237838668801,1.2062181621912844,0.4036181809794821,0.4831531716777891,2.597943819469658,0.00858618792364669,3.651714503769997,0.2373598674015698,0.004720313047597267,1.9014857715803566,"Saatcioglu and Baingo 1999, RC9",0.06603039513677812,Flexure,0.1519756838905775,0.1525532444444444,0.0126360242741058,0.4187543391573424,0.9,0.2135472115754018
0.9145183796428142,0.6704337181049231,0.9929583328405738,0.515373784362891,0.939002798129676,2.1177090062931807,0.9224840298960364,0.47999190649235435,1.895105989814998,0.019406966062265885,4.7128563923397495,0.7909788700883951,0.0072829072688879275,0.22545528686692762,"NIST, Full Scale Shear",0.07791684901531729,Flexure,0.1663019693654266,0.2654607560276389,0.0017696625980864,0.0685014756456048,1.0719101123595507,0.2375592340036756
1.6791219704888503,1.1373167428307598,1.028856726096519,0.22682440579425323,0.7392133972768311,3.971342733020039,0.9438298853481326,0.5198326448037219,1.955219201679268,0.004710854430208612,1.059796633262195,1.0391205848215477,0.0013242964040280462,0.3798673032369553,"Kunnath et al. 1997, A9",0.06598931067055394,Flexure,0.2223032069970845,0.2782729531138365,0.0027791865820359,0.0926380853990227,1.263157894736842,0.2501685563180763
1.1730977810074454,0.6811983857633344,0.9959991971745928,0.9041968235182746,0.6270565451848065,1.1623108251559326,0.42090681345370573,0.8507682322220094,8.189754456152027,0.014547338603925215,4.953044844456934,1.4899403793043773,0.017637676572082595,0.8894983223179818,"Graff, 2001,C6",0.09631194081788164,Flexure,0.2128524257048514,0.1586245943791223,0.0062902593934747,0.1028987116985612,1.1811023622047243,0.2419488570260934
1.9238151674154238,0.5211686949265166,0.9833606088827733,0.33839578022276884,0.7069689587954789,1.2408876826845059,0.1,0.5720114777794578,2.6138577803879537,0.0,9.607339437208001,0.9746069919209439,0.003114912033320194,0.541671064773458,"Lim et al. 1990, Con3",0.07998771929824562,Flexure,0.2666666666666666,0.7252189971496247,0.0142057531576411,0.2412019391271849,1.0090909090909093,0.3804081980934444
1.6569858156530841,1.3435916228321712,1.0338824606746566,0.28291551551090244,0.5862516611537065,1.3289246597246678,0.8270412400477729,0.24756404949009414,1.525827201364791,0.022138518111299535,2.527076767332307,1.380267753824063,0.010344971747339832,1.467515135088063,"Saatcioglu and Baingo 1999, RC8",0.046066869300911854,Flexure,0.1519756838905775,0.1525532444444444,0.0126360242741058,0.2093771695786712,0.9,0.1605910078561415
1.4624558013400124,2.0487985151299704,0.9642333948242349,0.4165697383756928,0.4039043248530297,1.8569959388541606,1.4571585111499168,0.3479625231807313,1.4624649099096896,0.01418989246485014,6.425772895480025,0.2815814069275504,0.004581482021520564,1.728406846924932,"Saatcioglu and Baingo 1999, RC6",0.041574468085106384,Flexure,0.1519756838905775,0.1525532444444444,0.0083687290894498,0.4187543391573424,0.96,0.2942888386664009
0.8418484154361503,0.8817377946935913,1.0138989542328902,0.2681896031978671,0.4921258000953035,1.431082737510768,0.672626116009121,0.6924605770706722,4.451469384932605,0.001993134319942608,6.558587059714968,1.0312711872377054,0.0018498750150929865,0.3728741531375799,"Sritharan et al. 1995, IC3",0.08361111111111111,Flexure,0.3333333333333333,0.2481609248554913,0.0038610417696277,0.0408875897474361,0.5876288659793815,0.3820640293913762
1.2787821243878306,1.5693036015560813,1.0052035394099894,0.39248257270211145,0.824677138998978,1.6275229833818414,0.9947981834100466,0.7857364556604064,7.892240038241932,0.004249762012151802,5.811662591332355,0.1054862953939925,0.0017174134599629708,0.4121080014018567,"Kunnath et al. 1997, A8",0.058640774744897955,Flexure,0.2223032069970845,0.2782729531138365,0.0027791865820359,0.0926380853990227,1.263157894736842,0.2501685563180763
1.0426881542699644,1.6486381711749867,1.015680812321193,0.6627149392684152,0.839442849192984,1.8781874001449046,1.6749084199544706,0.6435118459759812,1.2333695170552508,0.008711102535816483,5.786872937301327,0.9238261920466518,0.0039460736511828555,1.5921869311907588,"Saatcioglu and Baingo 1999, RC3",0.061480942249240125,Flexure,0.1519756838905775,0.2112275692307692,0.0172344800405787,0.3134128110117324,1.3560000000000003,0.1640196370836531
1.9426257218627883,1.302991830667469,1.0195562294923974,0.31496007767562506,0.8252973701672423,1.2778682037429023,1.9679181061780184,0.43896779050807444,1.8520652653533927,0.026627055811860756,1.9085881293612195,0.2244214388870508,0.0067605419936880955,0.447488164817895,"Kunnath et al. 1997, A2",0.0562668133819242,Flexure,0.6111111111111112,0.3570363196125908,0.0060136991856997,0.1752924192619598,0.48,0.8485746846735115
0.8959345526730081,1.9974051246849958,1.024064656175135,0.7413600454147018,0.44033679004353565,0.5852860089223202,0.20360447767461975,0.7260910593982436,3.421861239199493,0.016176647076873094,6.048528063666218,1.3521407188892423,0.006245011676428137,1.8467150888719788,"Chai, Priestley, and Seible 1991, Test 3",0.038013125512715344,Flexure,0.25,0.1858771686293372,0.00209150195009,0.0602358454613318,0.604724409448819,0.3102929449880582
1.6027037557093098,1.3649620009241565,0.951066030391969,0.3992369015016923,0.43911739195608684,1.8169736738402107,0.5387786975511983,0.3807755623045183,2.953577548800813,0.006090903740874516,5.572808517806588,0.3120105843911837,0.005416632191677852,1.4279256585664466,"Zahn et al. 1986, No. 6",0.037098125,Flexure,0.25,0.2670959752321981,0.0108888151959631,0.1367352839256995,0.4444444444444444,0.3607825889791264
0.8366683790352738,0.7136722081465239,1.0046997075678643,0.27567352915280596,0.41368898340981025,0.34325344453219175,1.0924076149276072,0.7149178103763265,3.5080071750640274,0.018682133915009946,5.6936999918942295,0.24490530299752378,0.00947492858234976,0.9099235991695322,"NIST, Model N5",0.08573733333333333,Flexure,0.3333333333333333,0.3582622950819672,0.0032776419708739,0.100189341225062,2.066666666666667,0.2259020070837006
1.7832990372388928,1.5099769109743835,0.9868279857239236,0.2384496723069339,0.6487509841794206,0.3875466753382799,3.4343165599994605,0.8035438563089792,2.3061938656455574,0.020696395197352453,3.2425323474494183,0.1582779430178488,0.006239136494029764,0.7227462263754165,"Kunnath et al. 1997, A7",0.05914073088921283,Flexure,0.2223032069970845,0.2571085313277137,0.0025678118279092,0.0855923718616322,1.263157894736842,0.2490186958980082
1.0217170823033237,0.6331371331749105,1.0151964286431967,0.9014023381967711,0.9175412305784177,1.2111059551307088,0.1616931946459474,0.955397099495707,8.005689140737818,0.01311427079754764,3.615730448780451,0.7971339041467261,0.007853348570514737,1.0136841273456523,"Arakawa et al. 1988, No. 26",0.03652166666666667,Flexure,0.6111111111111112,0.4964848484848485,0.0083624840528416,0.2437567985023213,0.48,0.8784263309578729
1.747561333240484,2.008421346580966,1.0228497251540487,0.1833632372913937,0.6458880746626634,1.0543497762109253,3.402307688802185,0.9639084878737444,1.8525390354763158,0.007754782024903929,2.424684361733854,0.1526736334631119,0.0013231853571215335,0.3312124791059319,"Calderone et al. 2000, 328",0.07272528433945757,Flexure,0.25,0.4461052047104094,0.002509802340108,0.0722675411254063,1.207547169811321,0.3279441681328942
1.739877962594194,2.419327434815711,1.015052266115861,0.37419941445013805,0.5312912794371566,3.6176070441297483,1.6112450477347364,0.6991840250043677,1.3399175865834128,0.008951928200724796,4.7232635661445626,1.4475699128576816,0.0031656571744152866,0.6605776913727155,"NIST, Model N6",0.08514666666666666,Flexure,0.3333333333333333,0.3597366255144033,0.0032911302094371,0.2003649390562659,2.066666666666667,0.2695809240411106
1.1388948208178353,0.6151781756017651,0.9904845818468924,0.12739315770670837,0.6076887414832863,0.41976472035807955,1.3857408807815481,0.9666298729491756,1.3032371853486726,0.005371069469294871,7.799055975895919,0.41485746396905604,0.005461355306523463,0.597972682077145,"Ng et al. 1978, No. 2",0.07814179104477612,Flexure,0.1831501831501831,0.2065215999999999,0.0029465210221776,0.0033613523981008,1.411764705882353,0.1156145884961405
1.5236196087374767,2.397029045925472,0.9756425699636113,0.7280963345437934,0.2772997299109864,0.19184461780419415,1.337467307842496,0.9722701829041605,1.206759248740755,0.01590648236141392,3.708017863918093,0.7604934552484424,0.012721717925945748,1.892096005147163,"Watson and Park 1989, No 10",0.02059,Flexure,0.25,0.3195259259259259,0.0130262492899855,0.6130412622798932,0.8,0.3113241504396311
0.8793235205532116,1.432476291690763,1.05,0.4059628335009684,0.37355946740801377,0.3452605997379267,0.5972847584978213,0.799283548292705,6.709920454498759,0.0,2.868193180420717,0.012734990472850628,0.0012569052212736346,0.6113940404135056,"Arakawa et al. 1988, No. 21",0.03683,Flexure,0.6111111111111112,0.5032627986348123,0.0084766476576586,0.1235422681829171,1.0285714285714285,0.6069454007359018
0.9682424756638828,0.757701538052965,0.975475102462535,0.33343920519668446,0.43858184071300427,1.1761802476877194,2.4562880699692493,0.9143247903463131,3.3203497161743267,0.011109626902770996,2.8384211614262425,0.29854823514583606,0.002624681297950401,0.46836318711430924,"Arakawa et al. 1988, No. 20",0.03503777777777778,Flexure,0.6111111111111112,0.4726153846153846,0.0079604415503012,0.116018860825624,0.48,0.8366382664877919
1.8081579038276483,5.633029161923584,0.9837977016034697,0.2529153278973643,0.5010561181505396,0.706600924520594,1.7231366345081964,0.7561740028161605,4.68019803091674,0.005601673229754704,6.579000809561839,1.568215922971203,0.0028970701521111777,0.5627124770395501,"Kowalsky et al. 1996, FL2",0.057560995623632386,Flexure,0.125,0.473282446043651,0.0069762288108039,0.2964944957917003,0.75,0.3310142673858388
1.0314603126598074,0.6578727119408683,0.9927294694773249,0.40314651653465994,0.3423658567658624,1.518176885309214,0.7139543020341481,0.6786863895927001,6.365149275456115,0.0008345399608250918,7.810528906479926,0.8574904730535127,0.003577242161084137,0.6065889234175428,"Henry 1998, 415s",0.07386458333333333,Flexure,0.25,0.1858771686293372,0.00209150195009,0.1204716909226637,1.207547169811321,0.2502866200044551
1.2893867896536262,0.922414352666471,1.0044343464413323,0.4558372075190649,0.5226756470742601,4.532944224331707,2.2704929995020753,0.9173205032394915,1.866510078964017,0.0016815749181870975,5.531691550627969,0.43761954676297554,0.0018192956301545,0.18494925784498317,"Sritharan et al. 1995, IC1",0.07602666666666667,Flexure,0.1,0.3479286155432214,0.0023609081163352,0.0905565245626531,1.5118110236220474,0.1238963540005819
1.7350492453464577,0.5177154028349138,0.9927836088430279,0.5580420061202709,0.8321499205098662,1.1282179585524414,0.8910153395342885,0.9250699714279179,2.0921619195673498,0.02118952325492503,3.1599943771633128,0.7218891076399689,0.004710299051924473,1.6714741251170078,"NIST, Full Scale Flexure",0.06492013129102844,Flexure,0.2666666666666666,0.7252189971496247,0.0142057531576411,0.3514200437614614,1.0090909090909093,0.3977663836911242
1.8510184864503412,0.5183950879322818,1.008476554786415,0.30155159026675804,0.3245868241423004,4.589183035897218,3.1171497949442317,0.13980768377038377,3.021263076141368,0.010964934235548413,3.0888003337263266,0.6552297312631101,0.004460117176421353,0.19258034833400905,"Hamilton, 2002, UCI1",0.06164383561643835,Flexure,0.1596424456161178,0.2677649926006922,0.0107105997040276,0.1938085955349311,0.1868852459016393,0.4639397982814656
2.0,2.536810500607927,1.0205877153902931,0.25375390055187896,0.3565394981963757,1.5670471587578436,1.3439499599906852,0.406190167613282,1.5843371643235216,0.0,1.219860833285193,0.5931812105292384,0.0012417757512294461,0.46389940852123634,"NIST, Model N2",0.098128,Flexure,0.3333333333333333,0.3627219917012448,0.0033184424933329,0.1014365114477805,2.066666666666667,0.2260097790668242
