UniqueId,Name,TestOrTrain,Type,RMSECal,RMSESurr,EnergyCal,EnergySurr,StiffCal,StiffSur,a1,a2,a3,a4,a5,a6
112,"Galeota et al. 1996, AA4",Train,Flexure,0.0007943310051626761,0.0009621146732757697,0.0015111695127425888,0.0043460465021840184,0.9615780114610233,1.044138639393784,4.5600000000000005,0.0810530904626166,0.0288188766089303,0.2,3.125,0.4785475406271931
060,"Muguruma et al. 1989, BL-1",Train,Flexure,0.0009808897623271588,0.00116009274307288,0.005188682729463686,0.01440057699029614,0.9140777955794037,1.03135844550112,2.5,0.1311400962741969,0.0458193498492474,0.2538860103626943,0.9722222222222222,0.7361143191322704
216,"Paultre and Legeron, 2000, No. 1006025",Train,Flexure,0.0008467006510688271,0.0013322222542756369,0.019765198658304544,0.011450390886355969,0.9475811068214423,0.9186854516190578,6.557377049180328,0.118368521826517,0.0780853766152562,0.2765221463994656,0.8849557522123892,0.2297860682653917
299,"Petrovski and Ristic 1984, M1E1",Train,Flexure,0.0018571066147622113,0.0017560218902965706,0.02383597796212651,0.02230143556669964,0.7102966345384799,1.0642668136908555,2.0,0.4108108108108108,0.0530674434728005,0.3899296105751435,1.0,0.9287197968509692
156,"Nosho et al. 1996, No. 1",Train,Flexure,0.0012843834579513973,0.0012984097203819077,0.0026256096026155014,0.0031507757128211474,1.1210519373382088,0.8927264755014093,7.637795275590553,0.1019904935522901,0.0084387754544073,0.339495040428016,6.047619047619048,0.4518303279873847
096,"Atalay and Penzien 1975, No. 11",Train,Flexure,0.0009409936721524395,0.0009426082286240391,0.011902784806659138,0.009396207779563147,0.9421523067765287,1.0862246712629549,5.495081967213115,0.1913993624656909,0.0735869484928307,0.277760921014989,1.3333333333333333,0.3153005960815045
207,"Thomsen and Wallace 1994, C2",Train,Flexure,0.0011058585980464402,0.0013131884279211998,0.019130148149729357,0.02728915608110257,0.7543322807815727,0.7905961057453075,3.916666666666666,0.1557194120049234,0.1195007411637602,0.0998475336241706,1.3229166666666663,0.2230298805552627
003,"Gill et al. 1979, No. 3",Train,Flexure,0.0009501925994264953,0.0010532629176837481,0.00802004749776316,0.0017368738080845068,1.0589180181949456,1.0121576984150664,2.181818181818182,0.3144747106706088,0.1056984444198435,0.4200200818722484,1.25,0.6398198520675843
309,"NIST, Model N2",Train,Flexure,0.001106334594317035,0.0013608661173810307,0.009770316922324674,0.0027394733402161323,1.0332788337285272,1.1002019561137648,3.0,0.3627219917012447,0.1227671837882902,0.1014365114477805,0.4838709677419354,0.3431519847118773
117,"Galeota et al. 1996, CA1",Train,Flexure,0.0008932034439348406,0.0017607018941205705,0.005367874991554274,0.031640819382447394,1.0236485884361313,0.8497118822177242,4.5600000000000005,0.0810530904626166,0.0864566298267911,0.2,1.0416666666666667,0.2345321282928151
234,"Pujol 2002, No. 10-3-2.25S",Train,Flexure,0.009008386445189993,0.002392855896871786,0.2687843567024949,0.037747076956031134,6.302481710867992e-10,750147249.956604,2.25,0.4036498394875461,0.1072520392832728,0.1044963566001746,1.5132275132275137,0.6903085574650586
126,"Galeota et al. 1996, BB1",Train,Flexure,0.0005981756540833659,0.0007611192633977408,0.0025160360116598594,0.00940334340599333,1.003217335969441,0.9997433931196222,4.5600000000000005,0.3242123618504666,0.0432283149133955,0.2,2.083333333333333,0.7609223826520778
396,"Soderstrom 2001,C2",Train,Flexure,0.0011571961686672198,0.0022435915706103173,0.014066706178668457,0.030732272777800943,0.9292221867941268,1.4558659612028633,4.698090692124105,0.1591689802777077,0.0454676228693132,0.0,0.8912280701754386,0.2179589910292116
061,"Muguruma et al. 1989, BH-1",Train,Flexure,0.0006941187962201001,0.0008727965457915402,0.004911582432512954,0.009892809721934844,0.9205704514708284,0.9833955327310593,2.5,0.1311400962741969,0.1105440648159523,0.2538860103626943,0.9722222222222222,0.4237856196418204
343,"Arakawa et al. 1988, No. 26",Train,Flexure,0.0010917972225921802,0.0010943219050944424,0.010498159720179152,0.02801963928533264,0.9799976326346315,1.0989023189588607,1.6363636363636362,0.4964848484848485,0.0351719904798592,0.2437567985023213,2.083333333333333,1.4994851636495563
056,"Muguruma et al. 1989, AL-1",Train,Flexure,0.0007484851756137103,0.001520478738900328,0.008365899098889774,0.012596995007394878,1.0442205755641314,0.9243004651140814,2.5,0.1771998033670012,0.0619122603563926,0.3999416569428238,0.9722222222222222,0.7321473083720326
346,"Kunnath et al. 1997, A2",Train,Flexure,0.0009731015962521966,0.0010728706685867615,0.016945648992186695,0.011188791312814755,0.8299384134556445,1.085490089194353,1.6363636363636362,0.3570363196125908,0.02529317475186,0.1752924192619598,2.083333333333333,1.448818196759746
108,"Saatcioglu and Ozcebe 1989, U7",Train,Flexure,0.0009215786178923808,0.0009129290802394692,0.006513978826307439,0.003507979887159456,0.9530924405501678,1.034099005440696,2.857142857142857,0.3592035556302301,0.092457895035826,0.1255886970172684,1.692708333333333,0.6244439766092185
215,"Paultre and Legeron, 2000, No. 1006015",Train,Flexure,0.0009536585236851448,0.0012434444434679406,0.0171313552496938,0.023560017078456803,1.0217532216548373,1.0962930662175534,6.557377049180328,0.1253585566287307,0.0788459484654048,0.1396077719646652,0.8849557522123892,0.1852231555536475
002,"Gill et al. 1979, No. 2",Train,Flexure,0.0007651027209296645,0.0010224319778899572,0.0047747084120481655,0.0029225144740922145,1.000729445257893,0.9330640050670596,2.181818181818182,0.1625545605881891,0.0837095781636363,0.2139976843534155,1.0416666666666667,0.523924079239485
152,"Sugano 1996, UC15H",Train,Flexure,0.0010386339050783187,0.0011247300610684446,0.005709706080698247,0.0008006294715338937,1.0520418133886507,1.0086355937883447,2.0,0.0620035612233917,0.1533708310271086,0.5991211550533584,1.1718749999999998,0.3889716676777381
005,"Ang et al. 1981, No. 3",Train,Flexure,0.0008320036533319346,0.0009058648058714017,0.005460771392884518,0.0016556879462709274,0.9380135220223766,0.9671575697980902,4.0,0.2728393348643067,0.1533523193616712,0.3800317796610169,1.3888888888888888,0.3176669416831
311,"NIST, Model N4",Train,Flexure,0.001024028226295877,0.0011744963967628935,0.012014910358250272,0.009893050554971722,0.9319094826709328,0.8574184024283996,6.0,0.3441574803149606,0.0613130043400603,0.0962448789721067,0.8641975308641974,0.2977465407273655
127,"Galeota et al. 1996, BB4",Train,Flexure,0.0004696796362995799,0.0007468730876046461,0.0007683469851807383,0.014075900313179776,0.9635315980920615,1.044288327252228,4.5600000000000005,0.3242123618504666,0.0432283149133955,0.3,2.083333333333333,0.7868914435733787
027,"Arakawa et al. 1982, No. 102",Train,Flexure,0.0010498036174654186,0.002436368288446633,0.05534016800085778,0.043738291144679455,0.9676758414179173,0.7413578744663297,1.5,0.1297515587048026,0.1396953113777115,0.3332038834951456,0.9696969696969696,0.5047089002602484
180,"Matamoros et al. 1999,C10-20S",Train,Flexure,0.0006670227336274721,0.002279891554315815,0.00868607869539879,0.05369466515436129,0.9931386768722104,0.7836445104039309,3.004926108374384,0.1686913008581607,0.0710831422421054,0.2108040209848178,1.3543859649122807,0.5104226432875383
307,"NIST, Full Scale Shear",Train,Flexure,0.0012282791612358802,0.0013035677930547784,0.013860143841438344,0.011683874501405199,0.9324103012623045,1.1584919090000736,6.0131578947368425,0.2654607560276389,0.040424478291429,0.0685014756456048,0.9329140461215932,0.3249960137095146
385,"Saatcioglu and Baingo 1999, RC7",Train,Flexure,0.0014301465335279156,0.001595011289470376,0.025302703850542608,0.0066326887566946595,0.9376346513294538,0.9810672002047711,6.58,0.1525532444444444,0.0374406634874422,0.4187543391573424,1.4749262536873151,0.3415886057778702
022,"Tanaka and Park 1990, No. 5",Train,Flexure,0.0011612991333023763,0.0012515686462064802,0.007941331587274844,0.0028868193761898784,0.9795754263605251,1.0533838817549341,3.0,0.199010807353436,0.0759434587747945,0.1,1.5277777777777777,0.4246670963405309
113,"Galeota et al. 1996, BA1",Train,Flexure,0.0005724257450233964,0.0008646794550074019,0.0032611924142662164,0.015591434323209858,1.051724260871266,1.0943001805704553,4.5600000000000005,0.0810530904626166,0.0432283149133955,0.2,2.083333333333333,0.3797668651711147
179,"Matamoros et al. 1999,C10-20N",Train,Flexure,0.00079019782372554,0.0022654378978431114,0.006208103315279451,0.05925537403931576,1.0127951001840525,0.7608964191764679,3.004926108374384,0.1683970547377035,0.0718760734945415,0.2108040209848178,1.336842105263158,0.5063099927134541
016,"Watson and Park 1989, No. 8",Train,Flexure,0.0015646057749955824,0.00177769996684055,0.0021619472585794833,0.0034579834795847825,1.0325537857078002,0.8899838514634784,4.0,0.1832756821909614,0.0622669313159055,0.7,1.6041666666666667,0.4898662098732854
310,"NIST, Model N3",Train,Flexure,0.0010582572983179577,0.0014358191159783704,0.0042430713214974165,0.0036013970583656184,0.9242584498312647,1.0849570669252402,3.0,0.3784242424242424,0.128081780489082,0.2107735073189291,0.4838709677419354,0.3733243789416683
015,"Watson and Park 1989, No. 7",Train,Flexure,0.0017383152024770382,0.0020209111591114725,0.0029546563005711634,0.004349335552279555,1.0100932181609714,0.8927739168902111,4.0,0.1701845620344642,0.0863937979737193,0.7,1.3333333333333333,0.3994953698042017
053,"Kanda et al. 1988, 85PDC-3",Train,Flexure,0.0007930482437759416,0.0008135233907821522,0.018333396692401305,0.012000971602025602,0.8886121753818121,0.8554777108316445,3.0,0.2173575308185968,0.0689416314726482,0.1055197132616487,1.5151515151515151,0.476614025346575
177,"Matamoros et al. 1999,C10-10N",Train,Flexure,0.0004962774018172374,0.001651977297686892,0.0037094276563848765,0.04830600155529172,0.9910921459440569,0.9129783933244006,3.004926108374384,0.1626844702849495,0.0694377996149332,0.1020053828777415,1.336842105263158,0.4299826822788952
393,"Henry 1998, 415s",Train,Flexure,0.0008762153371036179,0.0015342428191560725,0.005641874393997955,0.037522811913314906,0.9073115063881972,1.2862668522714078,4.0,0.1858771686293372,0.0541390186051779,0.1204716909226637,0.8281249999999999,0.3372935707327432
193,"Mo and Wang 2000,C3-1",Train,Flexure,0.0011532057229205867,0.0010728883992071902,0.0367985263502976,0.005342273746237434,0.9571266232404445,1.0540651182833392,3.5,0.4003232451201136,0.1004751837953139,0.1065340909090909,1.4285714285714286,0.5251596449785051
195,"Mo and Wang 2000,C3-3",Train,Flexure,0.0009804710698142112,0.0015669331788956307,0.016279860703557893,0.05128181450534029,0.899451683570391,1.2039351931458753,3.5,0.3928822926085873,0.098607615323282,0.2091078066914498,1.4285714285714286,0.5606809474488988
103,"Azizinamini et al. 1988, NC-4",Train,Flexure,0.0010760308627769063,0.0011805441537697653,0.017448675870497275,0.003506261198279268,1.085634430217347,0.9925959196714319,3.00218818380744,0.2140899839599931,0.0800197660364509,0.3103875077353259,1.7894736842105263,0.5452513813835986
173,"Saatcioglu and Grira 1999, BG-9",Train,Flexure,0.0010342403263076268,0.0011439491363367492,0.01039727206185272,0.024258459369775488,0.9671686168532275,1.0089927683055935,4.7,0.4130338227186827,0.0877617316170006,0.4617046818727491,1.91919191919192,0.5235228037703472
217,"Paultre and Legeron, 2000, No. 1006040",Train,Flexure,0.0013769667726843799,0.0015098905447351037,0.013202205502813586,0.03737750406551639,1.098262860122363,0.9814981830886496,6.557377049180328,0.1179544870926143,0.0793120891330137,0.3940862972363056,0.8849557522123892,0.2519034688422792
398,"Soderstrom 2001,C4",Train,Flexure,0.0011271118470383033,0.0013351874311828245,0.023526830588313844,0.014661410832999816,1.08755068048767,0.7547167648672853,4.698090692124105,0.1385867845521421,0.0438650292272484,0.0,0.8466666666666666,0.1979925176808568
353,"Kunnath et al. 1997, A9",Train,Flexure,0.0009434589266285675,0.0009904906825754685,0.008103495299082884,0.00962732390827255,0.9359443555652021,0.8929284157617136,4.498360655737705,0.2782729531138365,0.0573855178626642,0.0926380853990227,0.7916666666666666,0.3608154540952911
381,"Saatcioglu and Baingo 1999, RC2",Train,Flexure,0.0018532077776882334,0.001334209978910768,0.04477900385351814,0.03706173166858958,1.1272432736826052,0.8946142157783655,6.58,0.2112275692307692,0.1087474380088774,0.3134128110117324,1.1111111111111112,0.1705267382621203
333,"Arakawa et al. 1988, No. 16",Train,Flexure,0.0009533093731639724,0.0008669644052440579,0.006076678881832736,0.013883958280521594,0.8974652187840133,1.1812531837893454,1.6363636363636362,0.4608,0.0326440036641193,0.0,2.083333333333333,1.6170649153132122
399,"Graff, 2001,C5",Train,Flexure,0.0010055519579230034,0.001598952848923841,0.011068441897054429,0.04137702789519994,0.9703476270858321,1.0612655587200455,4.698090692124105,0.1385867845521421,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.2855176954456508
205,"Thomsen and Wallace 1994, B3",Train,Flexure,0.0014770969402552283,0.0013075795757647155,0.012065099169337352,0.026249025978256128,0.9570224845640437,0.7349645252953988,3.916666666666666,0.123458635012299,0.0622416001551109,0.1999695357415406,1.3229166666666663,0.4100892247394477
359,"Hose et al., 1997, SRPH1",Train,Flexure,0.001285962396046708,0.0015299982238502511,0.01212135598938907,0.01760932811538002,0.9453126097360735,0.9621983045544853,1.4991803278688525,0.1602063531308787,0.0099938359510917,0.0573716286842055,3.307291666666666,1.0078262780868328
304,"Lim et al. 1990, Con2",Train,Flexure,0.001103355003060103,0.0011191181113727436,0.011056694286240041,0.004769370270493352,1.016127566548266,1.058195407440997,7.5,0.7252189971496247,0.1155658853630965,0.2412019391271849,0.9909909909909907,0.2891096231747155
355,"Kunnath et al. 1997, A11",Train,Flexure,0.0006950783520267955,0.0006818485332842057,0.007074090054269063,0.00493976582734528,0.9691083738499321,1.073270955504602,4.498360655737705,0.3380501060049569,0.0697127772553846,0.1013856923953268,0.7916666666666666,0.3605814858759095
237,"Pujol 2002, No. 20-3-3N",Train,Flexure,0.0018113810721782986,0.004300808488993032,0.04114860653413215,0.06713221722516274,0.33786149973636304,0.1787300809457348,2.25,0.3038463077461198,0.0606032332957975,0.1579101143550272,2.0158730158730163,0.8362216298696364
068,"Sakai et al. 1990, B3",Train,Flexure,0.0013344473364924729,0.0020476711064554005,0.002671265886957894,0.003737787063051296,0.9011215669685391,1.0848857460161687,2.0,0.092643441806449,0.0219037944075412,0.3499095477386935,1.818181818181818,0.9762176536582098
107,"Saatcioglu and Ozcebe 1989, U6",Train,Flexure,0.0009923146108831572,0.0013123177197604352,0.00800968960451844,0.019336516743239898,0.8988368023712431,0.7973234375365331,2.857142857142857,0.3755747632594899,0.0966717937371908,0.1313125786507632,1.692708333333333,0.626030019995597
191,"Mo and Wang 2000,C2-2",Train,Flexure,0.0011955705503875955,0.0009970513585734555,0.030100431487565475,0.021569562685526504,0.9563611617901808,1.1248513912242217,3.5,0.3899827922941327,0.1016444947619922,0.1556734317343173,1.3756613756613758,0.5297706192504589
105,"Saatcioglu and Ozcebe 1989, U3",Train,Flexure,0.0012011031530381197,0.001237572271435222,0.008974423508216221,0.003945858425109835,0.907646817505369,0.9899914469382154,2.857142857142857,0.3961074481127173,0.0808182018164862,0.1407459535538353,1.25,0.7347613405349893
146,"Xiao and Martirossyan 1998, HC4-8L19-T10-0.2P",Train,Flexure,0.0006248986844583118,0.0010413677171040691,0.0071992749963955965,0.020049741791779915,0.9418151847817463,0.9292323718583333,2.0,0.2384161954674675,0.1055673753920099,0.1996648730139565,0.913978494623656,0.6246738967102624
229,"Pujol 2002, No. 10-3-1.5N",Train,Flexure,0.0031702041499301254,0.003649422258518326,0.26123371846554394,0.036601852256620694,0.07614474085316864,0.8269988431950156,2.25,0.3445484611202107,0.1374428468515284,0.0891962670045104,1.007936507936508,0.5129290691185904
360,"Vu et al. 1998, NH1",Train,Flexure,0.0010591343575397146,0.0013875204806344868,0.022069429434563817,0.014965910134855286,0.8361940353515147,1.2400435599174877,6.0,0.2932552861349178,0.0410696419055504,0.1481933204537532,1.0,0.3835846773122155
239,"Pujol 2002, No. 10-2-2.25N",Train,Flexure,0.006564466606765881,0.0031322762811554637,0.22097587918789008,0.026592364954589203,0.036013653107627525,5.4546362579297885,2.25,0.3169056046406522,0.0842036067725408,0.0820401195084465,1.5132275132275137,0.6739620395317363
292,"Zahn et al. 1986, No. 5",Train,Flexure,0.0015036549621046148,0.0012165316920198176,0.027528165254823787,0.03702561871223644,0.9647381656992027,1.0099002595073023,1.5,0.2887804878048781,0.0,0.0,2.0,2.303491406410322
026,"Park and Paulay 1990, No. 9",Train,Flexure,0.0010034814254386813,0.0018636299481452198,0.019615243389820007,0.031056390668933065,0.8689701501124623,0.9394119210068963,2.973333333333333,0.3027140579221095,0.1202184735237544,0.1000619578686493,1.1111111111111112,0.4134315904828285
228,"Pujol 2002, No. 10-2-3S",Train,Flexure,0.005297270054084946,0.00584242030739593,0.10790145030206467,0.00515517618972409,0.050736241776673074,0.940237577585407,2.25,0.3281900772094588,0.0654586852215736,0.0849614294019224,2.0158730158730163,0.8061712829162269
201,"Thomsen and Wallace 1994, A1",Train,Flexure,0.000958054577183936,0.0015068486031387717,0.009508032614665766,0.018442282309878894,0.8451241480393191,1.3598007002203987,3.916666666666666,0.1229309503617101,0.048127705028581,0.0,1.3229166666666663,0.2754795386188717
366,"Kowalsky et al. 1996, FL1",Train,Flexure,0.0013068915848780994,0.0010222492526997071,0.0157705780276814,0.010769956084094623,1.0674216628813458,0.9939250932520605,1.9912472647702408,0.720349014975276,0.1720176062206572,0.3333892619100884,0.5249343832020998,0.6811417752409096
244,"Bechtoula, Kono, Arai and Watanabe, 2002, D1N60",Train,Flexure,0.001602024820129197,0.001611079945114913,0.020234141020960397,0.021122576264264885,0.9778276460713926,0.9623915465637917,2.5,0.2982027419539741,0.0648371249783425,0.6,1.6666666666666667,0.7709246005897303
018,"Tanaka and Park 1990, No. 1",Train,Flexure,0.0011796139138347983,0.0010783255855385558,0.020851081181351105,0.015376902885801494,0.9184344251683505,1.1569417036536596,4.0,0.2908427573831176,0.137920212638798,0.199951171875,1.1111111111111112,0.3201972645977145
004,"Gill et al. 1979, No. 4",Train,Flexure,0.0006327580356994471,0.0009738129127917843,0.0009288925823401964,0.0022599298717676046,0.9962200677779058,0.9780014469094103,2.181818181818182,0.2863727152489799,0.1659730037840862,0.5999648320731493,0.8611111111111112,0.4673636988438908
401,"Graff, 2001,C7",Train,Flexure,0.001045585022337067,0.0015737471328840203,0.012308798275617289,0.0503501801767582,0.9776381692081265,1.159066721154678,4.698090692124105,0.163271043034654,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.3159222419092595
181,"Matamoros et al. 1999,C5-00N",Train,Flexure,0.0007667987817829545,0.0009099723403978101,0.0063633867267023645,0.0029563522227704256,0.9373933439273436,1.1414050091637895,3.004926108374384,0.291029210694448,0.124218543902176,0.0,1.336842105263158,0.3401808241119036
194,"Mo and Wang 2000,C3-2",Train,Flexure,0.0011607321529359634,0.000994694993195843,0.03511328807033241,0.012028263537390458,0.8661277744768506,1.0699553988581085,3.5,0.384310315315309,0.0964561764435013,0.1534090909090909,1.4285714285714286,0.5439715662059975
014,"Watson and Park 1989, No. 6",Train,Flexure,0.0011080748157814456,0.0012647881627618717,0.0027855324439165037,0.0018722320454963907,1.007891544623771,0.9908439790461065,4.0,0.1786937901361874,0.0285688581935821,0.5,2.6666666666666665,0.7481584131326527
296,"Wong et al. 1990, No. 1",Train,Flexure,0.0009770491841048477,0.00196978472620112,0.013037762017764085,0.08697399416068065,0.8809213124416676,0.9697284030009338,4.0,0.2333538461538461,0.0597086323050691,0.738642171785463,0.95,0.4121736351922188
408,"Hamilton, 2002, UCI1",Train,Flexure,0.0011725122991259242,0.0013326034250116929,0.00892108991865418,0.022143361685661476,0.7880738249443662,1.4325548271621005,6.263998250218723,0.2677649926006922,0.0175136858643677,0.1938085955349311,5.350877192982456,0.4887596963867316
196,"Aboutaha and Machado 1999, ORC1",Train,Flexure,0.0017143687038421887,0.001816529080700612,0.018703265090093492,0.06863933808037359,0.6266984036331953,2.048554380901217,3.600393700787402,0.0,0.0,0.0,1.25,0.0
169,"Saatcioglu and Grira 1999, BG-5",Train,Flexure,0.001268901325726832,0.0010763964755446719,0.013425474530998918,0.013365120775917531,1.1512119080660161,0.8005896830842131,4.7,0.3920207541420919,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.3043874938185217
063,"Muguruma et al. 1989, BH-2",Train,Flexure,0.0007332326624508865,0.001281823150016062,0.0026896365943915816,0.019982217739628744,0.8891278320713085,1.106498736817872,2.5,0.1311400962741969,0.1105440648159523,0.4229274611398964,0.9722222222222222,0.4826730477396071
095,"Atalay and Penzien 1975, No. 10",Train,Flexure,0.0008434031161071665,0.0011224879158738762,0.0068741749650969575,0.02873908346665258,0.938941084244779,1.0761799818877709,5.495081967213115,0.1831290196430993,0.0442796912618901,0.265758905909403,2.2280701754385963,0.4151514406429186
245,"Bechtoula, Kono, Arai and Watanabe, 2002, L1D60",Train,Flexure,0.001955940957784322,0.0021092215743017794,0.013609376319252745,0.0012034403810506822,0.8900296785937575,0.9549762911392073,2.0,0.1671789982056369,0.1128889111594765,0.5668934240362811,1.3123359580052496,0.5287605946555258
380,"Saatcioglu and Baingo 1999, RC1",Train,Flexure,0.001604524295895074,0.0019389912531070567,0.014718873352624357,0.06051990554241076,1.0842267157129284,0.8521447193018871,3.0,0.2677432121212121,0.0485525062547868,0.0428700183412512,1.1228070175438596,0.5041050008447017
223,"Paultre et al., 2001, No. 1005540",Train,Flexure,0.0005961477411835655,0.0010923168371629803,0.007206089449231038,0.017224717612413495,0.995789233793364,0.9109673333652366,6.557377049180328,0.1046092652976672,0.1531450577347175,0.4123210361038607,0.8112094395280235,0.1496013067124592
403,"Kowalsky and Moyer, 2001, 1",Train,Flexure,0.0011762768422136482,0.001370648949344341,0.029490192585908404,0.005215693373172313,0.5742342411503915,0.8862977561757315,4.698090692124105,0.1586245943791223,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.3101990331631684
011,"Zahn et al. 1986, No. 7",Train,Flexure,0.0010680016389604243,0.0013968604037423542,0.007518987463722246,0.004571297087051297,1.0235840040243565,0.9579116777895671,4.0,0.2344538404375138,0.1105359379490836,0.2230565371024735,1.95,0.3428120328803654
012,"Zahn et al. 1986, No. 8",Train,Flexure,0.0009711165163031199,0.001423487444126938,0.004129872603884685,0.005853073765254549,1.0635938802640141,1.0193268423087638,4.0,0.1654624360194923,0.0992072926767892,0.3899625935162095,1.5333333333333334,0.3663062582104558
172,"Saatcioglu and Grira 1999, BG-8",Train,Flexure,0.0007820650027622011,0.001214337418419553,0.014587711482957505,0.032379968479896465,0.9773352519602945,1.0486361497060115,4.7,0.3920207541420919,0.0877617316170006,0.2307322929171668,1.91919191919192,0.4865821391852996
001,"Gill et al. 1979, No. 1",Train,Flexure,0.0011886265173309115,0.0010598326009943614,0.008925396350202536,0.00538828136058325,1.0532654338036211,0.9302594140613117,2.181818181818182,0.2913315501450661,0.0917997853321692,0.2597402597402597,1.3333333333333333,0.648662878889607
294,"Watson and Park 1989, No 10",Train,Flexure,0.0011866243712031414,0.0012530135406459745,0.00687005420919462,0.002453899682021036,0.9882272969952158,0.9734923485936706,4.0,0.3195259259259259,0.0903692701588175,0.6130412622798932,1.25,0.3761674710296161
062,"Muguruma et al. 1989, BL-2",Train,Flexure,0.001106140130426156,0.0016325870574332502,0.008384525293167773,0.020008572262160785,0.9882352377625975,1.0309220515862498,2.5,0.1311400962741969,0.0458193498492474,0.4229274611398964,0.9722222222222222,0.8003933063062444
368,"Kowalsky et al. 1996, FL3",Train,Flexure,0.0011159297602957073,0.0008906293231101804,0.02067746104597,0.017185699027450787,1.1336404518606165,0.9243447632896656,8.0,0.4330534381299408,0.0301588581406785,0.2712924636494057,1.3281249999999998,0.4633707614260111
210,"Thomsen and Wallace 1994, D2",Train,Flexure,0.0013629213761860077,0.0012072676833272695,0.017860895552884375,0.02817472131347943,0.8904618551644805,0.8263544066938339,3.916666666666666,0.1335249210984745,0.0683123010790537,0.1999365429126771,1.984375,0.3961636165757645
374,"Calderone et al. 2000, 328",Train,Flexure,0.001175074829413222,0.0009837402328708622,0.023206286203289878,0.004084094583780711,1.0770617150602,0.9770259273042704,4.0,0.4461052047104093,0.0649668223262135,0.0722675411254063,0.8281249999999999,0.5317759914540684
365,"Vu et al. 1998, NH6",Train,Flexure,0.0008433371103238063,0.0011250242028691443,0.0067923147571413624,0.012934331588722927,0.7685391038163195,0.9435022389122095,1.9912472647702408,0.3490480589717059,0.0493730651036511,0.0848654923315939,1.4035087719298245,0.836812884166106
197,"Aboutaha and Machado 1999, ORC2",Train,Flexure,0.0007940156596427133,0.0037075158122366727,0.021301817289120267,0.01101825812819738,0.8985566207766362,0.418861998659646,3.600393700787402,0.0,0.0,0.1199842612997491,1.25,0.5958602917261285
209,"Thomsen and Wallace 1994, D1",Train,Flexure,0.001342582191839224,0.0016992667564579575,0.038099060642539866,0.045865542849207616,0.9204723439805653,0.6830959218804149,3.916666666666666,0.1532541970391462,0.0939391913454554,0.1999417660518112,1.6562499999999998,0.329616141793656
313,"NIST, Model N6",Train,Flexure,0.0010067174472542326,0.0011742049010501974,0.04884003536878915,0.07394425899422777,1.0337287368710546,0.7558777255812827,3.0,0.3597366255144033,0.1217567542920903,0.2003649390562659,0.4838709677419354,0.3737755729378513
246,"Bechtoula, Kono, Arai and Watanabe, 2002, L1N60",Train,Flexure,0.0012455794524779645,0.0015288606348276656,0.002187884233219293,0.004451992288504002,0.9384105181124368,1.0770768017094248,2.0,0.1671789982056369,0.1128889111594765,0.5668934240362811,1.3123359580052496,0.5287605946555258
170,"Saatcioglu and Grira 1999, BG-6",Train,Flexure,0.0008540386901490483,0.0009749188177568028,0.02585078163198386,0.02884849809811075,1.0372401355185346,1.1404068348423846,4.7,0.3221984071085403,0.1786945821343354,0.4561824729891957,1.3333333333333333,0.2733674914912262
